ID	STRING
10728	武当道人：哦，原来你想去昆仑学符法道术。
10729	武当道人：若加入本派需要收敛心性，专心修行，日后会有很多机会等着你，望你能善加对待。
10730	武当道人：学武之道，欲速则不达。你初入江湖，还是先好好历练历练吧！到了<color=Red>十级<color>以后再来找我
10731	武当道人：你的五行属性不是我们土系，怎么会混到本派来的？先去问一下游戏管理员吧。
10732	武当道人：我已经把你的任务状态重新整理过了。你现在可以去接出师任务。
10733	武当道人：我已经把你的任务状态重新整理过了。你已经完成了40级任务。
10734	武当道人：我已经把你的任务状态重新整理过了。你已经完成了30级任务。
10735	武当道人：我已经把你的任务状态重新整理过了。你已经完成了20级任务。
10736	武当道人：我已经把你的任务状态重新整理过了。你已经完成了10级任务。
10737	武当道人：我已经把你的任务状态重新整理过了。你现在可以去接10级任务。
10738	武当道人：我十分挂念师父，他老人家近来身体可好？
10739	玩家：小姑娘你怎么哭的这么伤心呀？
10740	小兰：爷爷的病犯了，可是家里已经没有钱买药了
10741	玩家：需要什么药呀？
10742	小兰：谢谢你，我爷爷的药以前都是找药店老板配的。
10743	小兰：真的太谢谢你了，我这里有一个戒指，请你一定要收下。
10744	系统：真糟糕！你不小心把麝香虎骨膏给弄丢了，如果要完成这个任务，你必须有麝香虎骨膏。
10745	我再找找/find
10746	找药店老板重新配药/redo
10747	小兰：谢谢你，我爷爷的药以前都是找药店老板配的。
10748	小兰：真谢谢你，有了药，爷爷的病一定会好起来的。
10749	小兰：爷爷年纪大了，身体又不好，我真希望自己也会医术，就能为爷爷治病了。
10750	小兰：我也不知道什么药，以前就是药店老板配好了给爷爷的。
10751	小兰：谢谢你，我爷爷的药以前都是找药店老板配的。
10752	系统：请重新找药店老板配药。
10753	玩家：你是小龙吧，你姐姐在找你呢，快点回去吧。
10754	小龙：我才不要回去呢，姐姐给我10两银子要我去买糖果，可是我把银子给弄丢了，她一定会骂我的。
10755	小龙：我四处找了好久，也找不到那10两银子，呜呜呜……
10756	玩家：小弟弟别着急，我送你10两银子吧。
10757	小龙：姐姐对我很好，不过我总是有点怕她。
10758	玩家：哎呀，我身上的钱不够，帮不了你。
10759	谢谢你，这条腰带是我在树林里拣到的，我用不上，送给你吧。
10760	行脚商人：要麝香吗？我这可是正宗名药，只要200两。
10761	行脚商人：当个走南闯北的行脚商人可不容易，看看我手里的货品，可都是市面上难以找到的好东西啊！
10762	行脚商人：等有了银子再来找我吧！
10763	杨婆婆：做女人难啊，看看王家媳妇，昨晚被打了半夜，都被折磨得不像人了。
10764	药店老板：小兰的爷爷是我的老顾客了，他需要的药是麝香虎骨膏，750两银子一副，如果你能弄到麝香和虎骨两种原料，我也可以免费帮你合药。
10765	喂喂，你身上带着其它更紧迫的任务呢，还到处乱跑？
10766	玩家：老板，我已经找齐了虎骨和麝香。
10767	药店老板：好，两样药材都有了，你等半个时辰后再来拿药
10768	药店老板：如果你能弄到麝香和虎骨两种原料，我也可以免费帮你合药。
10769	药店老板：人吃五谷杂粮，谁没个头疼脑热？药是少不了的——
10770	药店老板：没有钱可买不到药。
10771	药店老板：如果你能弄到麝香和虎骨两种原料，我也可以免费帮你合药。
10772	杂货店老板：南北货品，我这里应有尽有。
10773	武师：哦？虎子想学武？这小子平时挺爱闹的，看起来资质还不错，好，回去就告诉他爹，我收虎子这个徒弟了，乡里乡亲的，学费就不用了，过年过节送串腊肉得了。
10774	武师：外功功力越强你的抗打能力就越强，外功的修练是在江湖上安身立命的根本。接下来你去打沙袋，注意出手的时机。
10775	武师：你的修行还不够，耐下心来继续打木桩。
10776	武师：练拳不练功，到老一场空。等你有了足够的内功功力就能学会高深的武功了。你可以去打木人了。
10777	武师：你的修行还不够，耐下心来继续打沙袋。
10778	武师：现在我教你轻功，使用轻功可以快速逃离战场。
10779	武师：你的修行还不够，耐下心来继续打木人。
10780	武师：我已经没什么可教你的了，要记住勤学苦练，以后你可以随时来我这里练习。
10781	武师：拳谚有云：“外练筋骨皮，内练一口气”，又有“外练筋骨膜皮毛，内练意志精气神”之说，总之，习武必须内外兼修。年轻人，看你资质不错，不如跟我练上几手，入门学费只需纹银100两。
10782	武师：夏练三伏，冬练三九，练武之道，一天都不可懈怠啊！
10783	武师：习武之道要从基本功开始，先去那边打木桩吧。
10784	武师：凑够了银子再来学艺吧。
10785	武师：没有名师指点，犹如瞎子摸门，事倍功半，有可能一辈子都无法窥得武学真境。
10786	汴京<——>伏牛山
10787	汴京<——>天忍教
10788	汴京<——>少林派
10789	汴京<——>伏牛山
10790	汴京<——>宋金战场
10791	铁塔
10792	龙亭湖
10793	茶馆老板：宁做太平犬，莫为乱世人。兵荒马乱的，大家都没有心情来喝茶了。
10794	城门卫兵：你这家伙探头探脑的，难道是宋国的奸细？
10795	城门卫兵：上头有令，抓住奸细，格杀勿论！
10796	城门卫兵：临安的花花世界迟早都是咱们金人的，哈哈哈哈！
10797	城门卫兵：连汴京都已经落在了我们金人的手中，临安还不是指日可得？
10798	宠物店老板：我卖的宠物虽然价格不菲，但绝对物有所值！
10799	当铺老板：穷鬼一多，我这当铺的生意就好起来啦。
10800	当铺老板：穷鬼越倒霉，我这当铺就越发达，哈哈！
10801	赌场打手：这个赌场可是金人的地盘儿，谁要敢闹事，那是活得不耐烦了！
10802	赌场老板：那些金人每次来赌钱，输了都不认账，真是没有赌品！
10803	赌徒：老子的手气怎么这么背，赌一盘输一盘！老子已经输得倾家荡产了，只剩下这柄一文不值的断剑。
10804	玩家：断剑！老兄，你这把断剑卖不卖？
10805	赌徒：卖！当然卖！你别看这把剑模样不起眼，其实用来切切菜还是蛮不错的！你可真有眼光啊！
10806	玩家：你要多少钱？
10807	赌徒：不贵不贵，才五百两银子。
10808	玩家：什么？你简直是在敲诈嘛！
10809	赌徒：你看我已经穷得身无分文了，就算帮帮忙，让我用这五百两去翻本嘛！
10810	玩家：好吧，如果不是为了拿到羊皮书，我才不上你的当呢！
10811	赌徒：我没别的东西可卖了。
10812	赌徒：我已经好几天没吃没喝了，输光了家当，回到家里又被老婆打了出来。
10813	赌徒：原来也是个穷鬼，难道想骗我的宝剑不成？
10814	赌徒：在这个乱世里什么都靠不住，只有钱靠得住，快活一日算一日！
10815	如玉：公子是从哪里来的啊?要不要到酒楼喝点酒歇歇脚?
10816	如玉:姑娘看起来风尘仆仆,不如进去坐坐吧。
10817	春花：人人都说江南美，我觉得还是汴京最美。
10818	春花：这位姐姐，你去过江南么？听说那里风景如画？
10819	妓女：哼！什么是情？什么是意？全都是些骗人的东西！甜言蜜语有什么用？只有黄金白银才真正靠得住！大家都是你骗骗我，我骗骗你，哄得一时开心也就罢了，何必当真呢？
10820	妓女：那些金兵可真不是人……
10821	王夫人：哎哟，年青人好威风啊，早个20年我就想嫁给你了。
10822	王夫人：唉，我20年前也和姑娘你一样年轻貌美啊。
10823	酒保：上次有个书生在咱们这儿喝醉了酒，将金人骂了个狗血喷头，不想第二天就给抓进了监牢，咱们酒馆也连带着被封门了三天，所以老板立了规矩，不准来喝酒的人谈论国事。
10824	酒楼老板：客官要喝酒么？要喝酒可以，不过我得事先声明，我这儿开的是酒馆，只管喝酒，莫论国事，要论国事请另找别的地儿，省得给我找麻烦！
10825	客栈老板：如今这生意真不好做啊，打了几年仗，老百姓都不敢出门了，再这样下去，我这客栈恐怕就要关门大吉了。
10826	姬老板：我是准备来汴京作生意的，想不到昔日繁华的帝京如今竟变得如此凋敝，看来只得打消这个念头了。
10827	傅南冰：今朝有酒今朝醉，管他谁做天子谁称臣！
10828	孙秀才：在下对你实在是佩服得五体投地，请千万收下这柄断剑，勿要推辞。
10829	孙秀才：佩服！佩服！
10830	孙秀才：“国破山河在，城春草木深。感时花溅泪，恨别鸟惊心。”唉！可怜啊可怜！
10831	孙秀才：“烟笼寒水月笼沙，夜泊秦淮近酒家。商女不知亡国恨，隔江犹唱后庭花。”唉！可悲啊可悲！
10832	孙秀才：“秦时明月汉时关，万里长征人未还。但使龙城飞将在，不教胡马渡阴山！”唉！可叹啊可叹！
10833	孙秀才：“烟柳画桥，风帘翠幕，参差十万人家。……重湖叠巘清佳。有三秋桂子，十里荷花。”唉！可恨啊可恨！——如果不是因为这首词，金人恐怕也不会起兵南侵吧？
10834	孙秀才：小生有几个字谜，在冥思苦想不得其解，不知你猜不猜得出：“床前明月光”是个什么字？
10835	孙秀才：你第一个就没猜出来？
10836	孙秀才：嗯，第二个字谜：“有脚快如风 点火有声音 加水茶沏成 长草花将放”是什么字呢？
10837	孙秀才：非也非也！
10838	孙秀才：好，第三个：“不正只为晚节屈”又是个什么字？
10839	孙秀才：我觉得应该不是。
10840	孙秀才：那么请教第四个：“点点萤火照江边”又是个什么字？
10841	孙秀才：好像不对吧？
10842	孙秀才：最后一个字谜可就难猜啦：“庭前残月对映，影下雁阵一行”
10843	孙秀才：唉，最后终于还是功亏一篑！
10844	孙秀才：佩服！佩服！小生很乐意交你这个朋友，小生祖上曾经是习武之人，到小生这一辈弃武从文，唉，百无一用是书生啊！小生祖上留下一把断剑，反正我用不着，就送给你吧。
10845	玩家：这根银簪是城里的曲铁匠托我送给你的，他一直对你有情意，只是没有勇气表白，不知你……
10846	张寡妇：其实、其实我对他也早有好感，只是、只是我是一个寡妇，怎么好先开口呢？这个香囊是我亲手缝制的，麻烦你替我送给他，就、就算是信物吧。
10847	张寡妇：你这个人，怎么香囊也不拿人就不见了。
10848	张寡妇：多谢你替我和老曲牵线，要不然我真的就要孤老终死了！
10849	张寡妇：我男人前年得病死了，我独守空闺，真是度日如年啊。
10850	张寡妇：我听说，城北的方老太为她那从未谋面的丈夫活活守了三十年寡，这真是太可怕了！
10851	冬梅：看见我们家小海了吗？他不知又野到什么地方玩儿去了，你能帮我找找吗？
10852	冬梅：找到我们家小海了吗？
10853	玩家：小海在广场上玩儿呢，过会儿就回来。
10854	冬梅：太谢谢你了，我家小海长大后要是有你一半懂事就好了！我也没什么别的好东西，这把断剑是我们家用来塞墙缝的，看你是一个习武之人，就送给你吧。
10855	冬梅：小海他爹不在家，这孩子又不听话，唉！
10856	冬梅：看见我们家小海了吗？他不知又野到什么地方玩儿去了。
10857	冬梅：小海他爹不在家，里里外外全靠我，偏偏他还不听话！
10858	冬梅：现在时局不好，过日子真难啊！
10859	冬梅：太麻烦你了！
10860	冬梅：唉！这孩子真让人操心啊！
10861	刘员外：谁坐江山都一样，只要有安乐日子过就行。
10862	乞丐：赏几个小钱吧！
10863	乞丐：赏几个小钱吧！
10864	乞丐：赏几个小钱吧！
10865	乞丐：这把断剑虽然不值什么钱，但也是小叫花我一片心意，再推辞就是瞧不起我了。
10866	乞丐：看来你倒不是一个沽名钓誉的伪善之辈，好，小叫化交了你这个朋友。
10867	乞丐：看来你倒不是一个沽名钓誉的伪善之辈，好，小叫化交了你这个朋友。
10868	乞丐：大侠，有酒吗？求你赏我一口酒喝吧！我可以没饭吃，可不能没酒喝啊。
10869	乞丐：只给这么点啊？哼！这么小气！
10870	玩家：不好意思，我带的钱不够。
10871	乞丐：哼！别以为我是乞丐就好打发！
10872	玩家：我已经没钱啦。
10873	乞丐：你的涵养真是好啊，看来不是一个沽名钓誉的伪善之辈。好，小叫化交了你这个朋友，这把断剑就送给你吧。
10874	玩家：我也是心有余而力不足啊！
10875	乞丐：这世上为富不仁者真多啊！
10876	唐老爹：冰糖葫芦，又香又甜的冰糖葫芦！山楂的、草莓的、香蕉的、海棠的、核桃的，好吃的冰糖葫芦儿哟——
10877	陈三宝：这些都是上好的汝窑青瓷，您瞧瞧，这釉色如湖水晴空，灰而不暗，蓝而不浓，绿而不翠，釉质莹厚滋润，有玉石之感，这可是青瓷里面的上上品啊，宫里用的官窑也不过如此！
10878	辛大姑：瞧，多水灵的青菜，今儿一大早刚从地里采下来的，还带着露水呢！
10879	程大爷：咱汴京城的那座铁塔，可有些年头啦。那座塔是用琉璃砖盖成的，因其色如铁，所以老百姓都叫它“铁塔”。
10880	程大爷：如今这汴京被金人占了去，咱们的日子可苦啦。
10881	程大爷：皇上只顾自己在南边享福，哪会管我们这些老百姓的死活！
10882	云气茶：
10883	方老太：靖康那年的惨祸我这一辈子都忘不了，那年我才十八岁，刚刚订了亲，还未过门，未婚夫就被抓到战场上打仗去了，没想到这一去，他就再也没有回来，可怜我为他整整守了三十四年寡！
10884	玩家：小海乖，快点回家去吧，你娘正担心你呢！
10885	小海：哦，你告诉我娘，我再玩一会儿，很快就回去，叫她别担心。
10886	小海：我再玩一会儿，很快就回去。
10887	小海：我最爱吃唐老爹卖的冰糖葫芦了，可是娘不肯给我买，说吃多了会闹肚子。
10888	英子：我告诉你一个秘密。上次我和小伙伴去铁塔玩捉迷藏，在塔的最下面发现了一个大洞，如果藏在里面，谁也找不着。这是我们俩之间的小秘密，你别告诉别人，好吗？
10889	瘸子李：我这条腿是在战场上给金人打瘸的，就因为这条瘸腿，我到现在还没成亲，哪家的姑娘愿意嫁给一个瘸子呢？
10890	白公子：那些金兵飞扬跋扈，咱们老百姓是敢怒不敢言啊！
10891	孔全：想当年，咱汴京老城作为大宋的都城，曾经鼎盛一时，多么的风光，人人都说“汴京富丽天下无”，还把咱汴京和苏杭并称人间天堂呢！可如今，那种盛景是一去不复返了！唉！
10892	孟旭：朝廷只知道偏安一隅，任凭这大好河山给金人白白占了去！
10893	李祖德：莫谈国事！莫谈国事！
10894	船夫：九曲黄河九道弯，一道弯来一道坎，咱们这些在风口浪尖上讨生活的人，不知道跑了这趟还有没有下趟！你要去哪儿？
10895	船夫：没银子可哪里也去不了！
10896	船夫：今儿个逆水行船，又遇上顶头风，看来待会光摇橹是不成了，恐怕得上岸拉纤才行。你要去哪儿？
10897	船夫：没银子可哪里也去不了！
10898	船夫：咱们船夫祖祖辈辈都靠这黄河为生，生在黄河边，也死在黄河边，这就是咱们船夫的命！你要去哪儿？
10899	船夫：没银子可哪里也去不了！
10900	马贩子：我的马高高大大，脚力又好，可以一口气跑一天一夜不休息，绝对是物超所值，买一匹吧！
10901	乞丐：好人会有好报的。
10902	乞丐：多谢好心人，想不想学点有趣的玩意儿？
10903	玩家：什么有趣玩意儿？
10904	乞丐：就是如此...这般......
10905	玩家：我现在正好没带零花钱啊。
10906	乞丐：没有同情心的人，菩萨不会保佑你的。
10907	钱庄老板：我这家钱庄可是老字号了，存贷自由，从不骗人。
10908	曲铁匠：我今年三十了，还没有娶上媳妇，唉，为什么没有人喜欢我呢？不瞒你说，其实我挺喜欢城东的张寡妇，但是我一直不敢向她表白，我怕她讨厌我。
10909	曲铁匠：太麻烦你了，银簪替我送到了吗？
10910	曲铁匠：你不拿银簪就跑掉，到底有没有心帮我啊？
10911	玩家：其实张寡妇对你也有好感，这是她回送给你的香囊。
10912	曲铁匠：太谢谢你了，如果没有你，我们不知要等多久才能明白对方的心意。我有一把断剑，虽然不值什么钱，但却是我们家祖传的，就送给你作为谢礼吧。
10913	曲铁匠：多谢你撮合我和张寡妇的姻缘，要不要看看我这儿的兵刃？
10914	曲铁匠：虽说你施恩不望报，但你帮了我这么大个忙，这柄断剑请无论如何也要收下。
10915	曲铁匠：多谢你撮合我和张寡妇的姻缘，要不要看看我这儿的兵刃？
10916	曲铁匠：以前我这铁匠铺的生意可红火了，多少名士侠客都到我这儿定制兵刃，现如今……不说也罢！要不要看看我这儿的兵刃？
10917	曲铁匠：那太麻烦你了，这根银簪是我亲手打制的，你帮我送给她，如果她接受，就表明她的心里也有我。
10918	王铁匠：清货大甩卖，随便看看吧——
10919	大渡禅师：方外之人，原本应该四大皆空，不论国事，可是眼看江山凋敝，生灵涂炭，世人苦难良多，教人怎不痛心疾首？
10920	衙门卫兵：任何人只要说出对大金国不敬的言辞，就立刻抓起来！
10921	衙门卫兵：这城中的老百姓早就对我们金人俯首称臣，难道你想闹事不成？
10922	药店老板：我这儿什么药都有，养身健体的、治病消灾的、延年益寿的、补血提气的，您要买什么药？
10923	杂货店老板：您要点什么？如今这世道大家都过的不容易，所以我这店里的东西都不贵，你看看需要些什么？
10924	黄大少：吃喝嫖赌，本公子样样精通，哥们送了一个外号，叫做“四全大少”，哈哈哈哈！
10925	嫖客：人不风流枉少年，有乐不享是笨蛋！
10926	车夫：要坐车去哪里？
10927	车夫：没钱你就只有走路了。
10928	驿官：公文都送到了吗？
10929	驿官：我这还有需要送往大理的公文，你愿意送吗？
10930	驿官：我这还有需要送往扬州的公文，你愿意送吗？
10931	驿官：如今战事频频，公文繁多，驿站里送信的人手不够，你愿意帮忙送信吗？每次送信都是有酬银的。
10932	驿官：公文只要交给当地的驿官就可以了，请选择地点：
10933	镖局老板：那些金人吃了白道，又吃黑道，咱们镖局的日子越来越难熬了！
10934	三层机关已全部打开，救出关在塔里的凤翕如。
10935	这个机关已经被打开了。
10936	没有钥匙，打不开宝箱。
10937	三层机关已全部打开，救出关在塔里的凤翕如。
10938	这个机关已经被打开了。
10939	没有钥匙，打不开宝箱。
10940	三层机关已全部打开，救出关在塔里的凤翕如。
10941	这个机关已经被打开了。
10942	没有钥匙，打不开宝箱。
10943	前途凶险，还是先回去锻炼一阵子吧。
10944	前途凶险，还是先回去锻炼一阵子吧。
10945	朱仙镇
10946	朱仙镇
10947	朱仙镇
10948	朱仙镇
10949	朱仙镇->汴京府
10950	朱仙镇->宋金战场
10951	阿黑：种庄稼哪里能赚钱，还不如去战场上拣东西来得划算。
10952	阿毛：做人就要踏实一点，别学那个阿黑，不劳而获的事情会遭天谴的！
10953	车夫：要坐车么？
10954	车夫：外边可乱得很，象你这般弱不禁风，出了村闹出人命我可担不起。
10955	车夫：没得钱坐什么车！
10956	陈嫂：我男人是个走南闯北的行脚商人，出去做生意已经好久没有回来了，不知道他现在在哪里。
10957	当铺老板：需要典当东西来换钱么？来我这里吧，童叟无欺啊！
10958	峨嵋锦衣尼：小师妹，又下山来玩？这次要我送你回山吗？
10959	峨嵋锦衣尼：不好意思，因为有些人的任务状态不正确，我们正在重新为门下弟子进行检查。你要检查你的任务状态吗？如果你认为你的状态是正确的就不必检查了。
10960	峨嵋锦衣尼：贵派偏处云南，与本派从无来往，不知有何指教？
10961	峨嵋锦衣尼：你是蜀南唐门的人吗？本门乃是名门正派，从不与旁门左道之人交往。
10962	峨嵋锦衣尼：武林的邪魔歪道，人人得而诛之！
10963	峨嵋锦衣尼：贵帮帮主杨瑛乃是一位女中豪杰，贫尼素来仰慕，可惜一直缘悭一面。
10964	峨嵋锦衣尼：阿弥陀佛！原来是少林派的师兄，不知玄因大师近来是否康健？
10965	峨嵋锦衣尼：武当侠义，名满天下，贵派道一真人和本派掌门交情不浅，咱们两派可称得上是同气连枝啊！
10966	峨嵋锦衣尼：敝派与贵派素无往来，不知有何指教？
10967	峨嵋锦衣尼：贵教一直居心叵测，依附金国，对我大宋江山图谋不轨，我们正派武林与你们誓不两立！
10968	峨嵋锦衣尼：贵帮人多势大，豪气冲天，本派很愿意结交你们这些朋友！
10969	峨嵋锦衣尼：你已经在峨眉山叶冰痕师姐处接了本派的入门任务，但是尚未完成，你必须先通过茶琴书的考验，然后再闯钻天坡得到白玉如意。
10970	峨嵋锦衣尼：原来是师姐，不知近来可好？
10971	峨嵋锦衣尼：天下女子所创的门派中，以本派为第一。本派弟子均为女子，不仅武功高强，而且多才多艺，琴棋书画无所不精。有人说江湖是男人的世界，但是本派却能够与少林武当鼎立，因此武林中人无不敬本门弟子三分。
10972	峨嵋锦衣尼：这位妹妹原来是想入翠烟门，人各有志，我也不便勉强了。
10973	峨嵋锦衣尼：加入我们峨嵋派，大家都是好姊妹，相亲相爱，处处以本派利益为重，共同将本派发扬光大。
10974	峨嵋锦衣尼：你的根基尚未打好，尚需一段时日的磨练，不要操之过急。先去野外练一练，到了<color=Red>十级<color>再来找我吧。
10975	峨嵋锦衣尼：你的五行属性不是我们水系，怎么会混到本门来的？先去问一下游戏管理员吧。
10976	峨嵋锦衣尼：我已经把你的任务状态重新整理过了。你现在可以去接出师任务。
10977	峨嵋锦衣尼：我已经把你的任务状态重新整理过了。你已经完成了40级任务。
10978	峨嵋锦衣尼：我已经把你的任务状态重新整理过了。你已经完成了30级任务。
10979	峨嵋锦衣尼：我已经把你的任务状态重新整理过了。你已经完成了20级任务。
10980	峨嵋锦衣尼：我已经把你的任务状态重新整理过了。你已经完成了10级任务。
10981	峨嵋锦衣尼：我已经把你的任务状态重新整理过了。你现在可以去接10级任务。
10982	峨嵋锦衣尼：小师妹，又下山来玩？这次要我送你回山吗？
10983	玩家: 掌柜的，有五香豆腐干么？
10984	掌柜：咱们朱仙镇上第一大名产就是小店的五香豆腐干。
10985	掌柜：客倌里面请哈。
10986	掌柜: 这可是我们朱仙镇的名菜啊，当然有，不过就是价格有点高，要100两银子。
10987	掌柜：好勒！五香豆腐干一份，给您包好了。
10988	掌柜: 本店不做亏本买卖，带足了钱再来吧。
10989	客栈老板：客官需要休息么？
10990	老马：看到老朱的德行没？妻管严到他那程度还不如不成婚呢，看我多好，现在还是光棍。啥？这不值得炫耀？去去去，光棍有什么不好的！
10991	玩家：你是老朱吧？
10992	老朱：嗝～什么事？
10993	玩家：你家娘子要你回去呢。
10994	老朱：我也想开了，这年头能活着就不容易，没事也别瞎闹腾了。
10995	老朱：年青人，别听那些妇人之见，被蛮夷统治着，哪有什么太平日子过啊。
10996	老朱：嗝～别提那个母夜叉，我做什么事情她都要管，我不就喝点酒么？嗝～
10997	玩家：十年修得同船渡，百年修得共枕眠，能做夫妻，缘分难得，你还是回去和你娘子和好吧。
10998	老朱：……唉，算了，都是老夫老妻了，我也不和她斗气了。
10999	我等会就回去，我这里有点金创药，看你也是个习武之人，就送给你吧。
11000	丽娟：哼，那个小狐狸精，仗着自己年轻有几分姿色，就来抢别人的老公，真是痴心妄想！
11001	玩家: 听说你拣到了一对手环，是吗？那是村里双双姑娘掉的，你能还给她吗？
11002	乞丐: 天下没有白吃的饭，你要给点我好处才行。
11003	玩家: ……（你不就是吃白饭的么）……你要什么？
11004	乞丐: 我要酒店的五香豆腐干一份。
11005	玩家: 你的要求还真多。
11006	乞丐: 爱要不要，你自己看着办。
11007	玩家: 这是你要的五香豆腐干。
11008	乞丐: 啊！果然是正宗朱仙豆腐干，真香！
11009	乞丐：好，手环给你。
11010	乞丐：好心人哪，施舍叫花子一碗冷饭吧！
11011	乞丐: 晒晒太阳，捉捉虱子。这种日子啊，神仙也不换！
11012	双双：我把娘留我的手环弄丢了，怎么都找不到，那可是我最喜欢的手环。
11013	玩家: 这是你的手环么？
11014	双双：是的，太谢谢你了，请收下我的一点心意吧。
11015	双双：真希望我的手环还能够找得回来。
11016	双双：我娘给我留的这对手环，我可喜欢它了。
11017	双双：我娘在去年生病死去了，只留了这一对手环给我。
11018	双双：呜呜呜，我想娘了。
11019	双双：唉，手环到底是掉在哪儿了呢？
11020	双双：这里是200两银子，请收下。
11021	双双：真的是谢谢你了。
11022	玩家: 人在江湖，互相帮助是应该的，你不要太客气。
11023	双双: 你真是一位侠义之士，小女子有一条狼皮腰带，送给你防身吧。
11024	孙老头：今年收成不好，哪有税交啊！
11025	唐门侍卫：门主派你来是有什么吩咐吗？
11026	唐门侍卫：不好意思，因为有些人的任务状态不正确，我们正在重新为门下弟子进行检查。你要检查你的任务状态吗？如果你认为你的状态是正确的就不必检查了。
11027	唐门侍卫：贵派对本门一直颇有微词，咱们两派虽然同在蜀地，却从来没有交往。
11028	唐门侍卫：本门行事虽然不拘常规，但是也不会欺负弱质女子。
11029	唐门侍卫：你是五毒教的人吗？本门与贵教素无来往，不知有何贵干？虽然听说贵教使毒下蛊的手段天下一流，但是本门却不怕，倘若贵教有什么企图，恐怕在本门的暗器底下也讨不了好去！
11030	唐门侍卫：贵帮远在洞庭，与本门好像没有什么交情吧？
11031	唐门侍卫：本门从不与那些所谓的名门正派交往。
11032	唐门侍卫：本门从不与那些所谓的名门正派交往。
11033	唐门侍卫：有何指教？
11034	唐门侍卫：你我既不是朋友，也不是敌人，不必套什么近乎！
11035	唐门侍卫：想不到一群叫化子也能闯出一番天地，本门还是很佩服的。
11036	唐门侍卫：你已经在竹海三关接了本门的入门任务，但是尚未完成，你必须拿到青、紫、白三柄竹杖，然后交给出口的同门。
11037	唐门侍卫：好久不见，出师以后有何奇遇啊，说来听听？
11038	唐门侍卫：本门雄踞川蜀，凭借暗器和火器独步武林，饮誉江湖达数百年之久。江湖中人谈本门而色变，可见本门的厉害！
11039	什么武林正道、民族大义，全都是狗屁！咱们只按照自己的牌理出牌，既不愿与那些所谓的名门正派结交，也不屑与邪魔歪道为伍。想加入本门可不是一件容易的事，存心不良的人咱们可不要！
11040	唐门侍卫：大好才华，却想入五毒教，着实可惜可叹。
11041	唐门侍卫：本门暗器功夫天下闻名，对机关陷阱也深有研究，你不想在这些方面一试身手吗？但是要记住，千万不可泄漏本门秘技！
11042	唐门侍卫：你的基础这么差，入了本门也难以有所作为，先去自己磨练磨练，到了<color=Red>十级<color>以后再来找我吧！
11043	唐门侍卫：你的五行属性不是我们木系，怎么会混到本门来的？先去问一下游戏管理员吧。
11044	唐门侍卫：我已经把你的任务状态重新整理过了。你现在可以去接出师任务。
11045	唐门侍卫：我已经把你的任务状态重新整理过了。你已经完成了40级任务。
11046	唐门侍卫：我已经把你的任务状态重新整理过了。你已经完成了30级任务。
11047	唐门侍卫：我已经把你的任务状态重新整理过了。你已经完成了20级任务。
11048	唐门侍卫：我已经把你的任务状态重新整理过了。你已经完成了10级任务。
11049	唐门侍卫：我已经把你的任务状态重新整理过了。你现在可以去接10级任务。
11050	唐门侍卫：门主派你来是有什么吩咐吗？
11051	天忍死士：峨嵋派如果能加入本教，整天对着这些天仙般的美人，可真的要乐死了！
11052	天忍死士：早就听说南国女子妖娆妩媚，如今亲眼一见，果然比我们北国的女子娇嫩。这样一个娇滴滴的美人儿，又何必舞刀弄剑呢？
11053	天忍死士：本教教主一直希望贵派能够加入我们这边，荣华富贵、高官厚禄，享用不尽啊！
11054	天忍死士：咱们天忍教和五毒教一北一南，已成合围之势，中原还不迟早是囊中之物？
11055	天忍死士：任何人也阻挡不了本教入主中原的宏图伟业！
11056	天忍死士：你们少林派的高手都已渐入老境，年轻后辈中好像没有什么人才，看来也是盛名之下、其实难负呀，哈哈哈哈！
11057	天忍死士：早就听说武当派内功剑术天下一流，有机会一定要请教请教！
11058	天忍死士：你们昆仑派称霸西域，一直就有逐鹿中原的野心，总有一日，本教会与你们在中原一决胜负的！
11059	天忍死士：有行动吗？
11060	天忍死士：不好意思，因为有些人的任务状态不正确，我们正在重新为门下弟子进行检查。你要检查你的任务状态吗？如果你认为你的状态是正确的就不必检查了。
11061	天忍死士：你这个叫化子想混进来做奸细吗？
11062	天忍死士：你已经在总坛接了本教的入门任务，但是尚未完成，你必须上华山为本教夺得禹王剑。
11063	天忍死士：听说你出师以后，竟然混出了点名堂，真是士别三日，当刮目相看啊！
11064	天忍死士：本教信奉大金国的国教萨满教，教主乃是国师完颜宏烈，他性情狂傲，智谋过人，就连大金皇帝对他也礼让三分。本教高手无数，招募了大批金宋两国的高手，可谓藏龙卧虎。
11065	天忍死士：南朝昏庸，你们这些自命侠义道却还想为那赵老儿卖命，何苦呢。
11066	天忍死士：你想加入本教吗？
11067	天忍死士：本教弟子都是精英之辈，像你这样没有经过磨砺的新手，建议你先去野外练练，<color=Red>十级<color>以后再来找我。
11068	天忍死士：既加入本教，就要遵从教主号令。本教教规森严，优胜劣汰是本教的法则，你就用自己的实力来证明你的价值吧！
11069	天忍死士：你的五行属性不是我们火系，怎么会混到本教来的？先去问一下游戏管理员吧。
11070	天忍死士：我已经把你的任务状态重新整理过了。你现在可以去接出师任务。
11071	天忍死士：我已经把你的任务状态重新整理过了。你已经完成了40级任务。
11072	天忍死士：我已经把你的任务状态重新整理过了。你已经完成了30级任务。
